loan_id,customer_id,loan_amount,loan_date,loan_status,repayment_history,interest_rate,loan_purpose,collateral,default_risk,repayment_rank
2248,717,203894,2022-05-13,Defaulted,7,11.77,Education,Car,High,916
2255,356,366447,2021-12-12,Defaulted,7,6.28,Education,House,High,916
2261,637,431803,2022-11-12,Rejected,7,4.61,Medical,Car,High,916
2263,960,351539,2024-04-27,Approved,7,8.79,Education,House,High,916
2267,680,271133,2023-08-03,Approved,7,11.1,Education,Car,Low,916
2276,575,303281,2023-10-17,Approved,7,4.72,"Business Expansion",Car,Low,916
2280,699,348045,2024-10-31,Approved,7,6.9,Medical,House,Low,916
2282,791,79785,2020-01-10,Closed,7,11.19,"Business Expansion",Car,Low,916
2284,557,293034,2020-05-24,Defaulted,7,5.03,Medical,None,Low,916
2285,806,268334,2024-01-16,Rejected,7,10.39,"Business Expansion",Car,High,916
2287,955,169087,2023-12-06,Approved,7,12.18,Medical,None,Low,916
2295,674,193365,2023-10-30,Closed,7,10.78,"Business Expansion",House,High,916
2308,838,217350,2021-05-10,Defaulted,7,7.51,"Business Expansion",House,Low,916
2317,579,339063,2020-04-11,Defaulted,7,4.06,"Business Expansion",House,Medium,916
2321,243,79447,2020-08-19,Defaulted,7,7.84,"Business Expansion",None,Low,916
2334,766,482886,2023-02-19,Rejected,7,5.5,"Home Renovation",Car,Low,916
2351,4,421491,2020-05-08,Defaulted,7,12.34,"Business Expansion",Car,Low,916
2356,110,356725,2024-03-24,Approved,7,8.67,Education,Car,High,916
2365,250,121977,2021-09-03,Rejected,7,11.69,"Home Renovation",Car,Low,916
2371,116,325269,2020-07-03,Closed,7,5.72,"Business Expansion",None,High,916
2386,844,376794,2021-04-18,Closed,7,5.3,"Business Expansion",House,Medium,916
2389,588,104084,2023-11-02,Closed,7,3.65,Medical,Car,Low,916
2401,416,133654,2020-07-13,Defaulted,7,11.26,"Business Expansion",Car,High,916
2407,768,365909,2022-02-01,Defaulted,7,11.17,"Business Expansion",House,Medium,916
2416,38,239169,2023-09-15,Rejected,7,6.95,"Home Renovation",None,Low,916
2417,795,474773,2021-08-02,Approved,7,9.72,Education,House,High,916
2426,934,291637,2023-02-18,Defaulted,7,10.38,Education,Car,Medium,916
2428,77,252713,2024-01-27,Rejected,7,4.07,"Home Renovation",House,Low,916
2451,585,92108,2021-08-15,Rejected,7,10.59,Medical,None,Low,916
2457,659,330714,2023-09-26,Defaulted,7,10.27,Education,House,Medium,916
2459,387,168939,2023-07-21,Defaulted,7,12.1,"Business Expansion",Car,Low,916
2462,31,403180,2020-11-12,Defaulted,7,8.62,"Home Renovation",None,Low,916
2498,159,281773,2023-10-20,Rejected,7,10.93,Education,None,Medium,916
2506,235,168065,2023-12-16,Closed,7,4.08,"Business Expansion",None,Medium,916
2515,60,128805,2022-09-22,Approved,7,8.88,"Business Expansion",Car,Low,916
2520,719,232604,2021-08-02,Defaulted,7,5.63,"Home Renovation",House,Medium,916
2553,616,33789,2024-11-06,Approved,7,10.3,"Home Renovation",None,Medium,916
2568,794,108993,2023-02-08,Closed,7,11.31,"Business Expansion",House,High,916
2571,763,432586,2021-11-07,Approved,7,6.48,"Business Expansion",Car,Medium,916
2572,286,488058,2023-11-29,Closed,7,10.05,Education,Car,High,916
2573,71,384495,2020-07-28,Closed,7,7.5,"Home Renovation",None,High,916
2574,241,160250,2023-10-08,Defaulted,7,4.56,"Business Expansion",House,Medium,916
2591,2,59765,2020-05-11,Closed,7,5.83,Education,Car,Medium,916
2610,164,253534,2020-07-25,Closed,7,11.23,"Business Expansion",None,Low,916
2619,928,483652,2022-08-08,Rejected,7,6.19,Medical,None,Low,916
2620,594,120837,2024-06-09,Approved,7,11.34,Education,House,Low,916
2625,860,227687,2024-04-29,Closed,7,6.45,Education,Car,Low,916
2636,710,30422,2020-11-01,Approved,7,6.85,"Business Expansion",House,Low,916
2640,560,431161,2022-10-06,Rejected,7,7,Medical,Car,Medium,916
2641,228,472891,2023-04-26,Approved,7,10.67,"Business Expansion",Car,Medium,916
2642,365,420334,2023-06-29,Closed,7,10.38,Medical,Car,High,916
2645,336,16303,2024-02-02,Closed,7,7.82,"Business Expansion",Car,High,916
2656,93,9953,2020-12-07,Rejected,7,11.33,Education,None,Low,916
2657,593,237174,2020-08-02,Defaulted,7,5.88,"Home Renovation",Car,Low,916
2663,519,499409,2020-10-09,Defaulted,7,7.26,"Home Renovation",None,Low,916
2675,769,176666,2024-01-17,Closed,7,7.01,"Home Renovation",None,High,916
2690,625,13429,2021-08-13,Rejected,7,6.51,"Home Renovation",Car,Low,916
2692,255,494785,2021-12-15,Defaulted,7,8.48,Education,None,High,916
2701,690,418339,2022-01-15,Closed,7,12.33,Medical,House,Medium,916
2706,223,284997,2024-01-29,Rejected,7,5.55,"Business Expansion",House,Medium,916
2710,596,350069,2024-02-24,Rejected,7,11.75,Medical,Car,Low,916
2713,974,16453,2021-02-14,Approved,7,11.75,Medical,None,High,916
2715,852,161002,2021-09-18,Rejected,7,7.51,"Home Renovation",None,Low,916
2733,843,104404,2021-01-15,Closed,7,8.05,"Business Expansion",House,High,916
2739,761,365715,2022-07-30,Defaulted,7,12.25,"Business Expansion",House,Medium,916
2761,219,144509,2022-08-13,Approved,7,5.26,"Business Expansion",House,Low,916
2762,561,494592,2021-12-07,Closed,7,5.82,Education,Car,High,916
2774,67,397508,2024-11-19,Defaulted,7,5.96,"Business Expansion",House,Low,916
2776,181,110833,2022-03-04,Approved,7,8.82,Medical,Car,High,916
2802,148,272049,2022-02-25,Approved,7,9.35,"Business Expansion",Car,High,916
2827,183,73927,2023-12-13,Approved,7,3.67,"Home Renovation",House,Low,916
2829,491,468641,2021-08-04,Approved,7,11.36,"Home Renovation",House,Medium,916
2833,668,141941,2023-02-04,Rejected,7,11.19,Medical,None,Low,916
2854,411,204324,2021-07-27,Defaulted,7,5.98,"Business Expansion",None,Medium,916
2856,89,241201,2024-01-03,Approved,7,3.76,Education,House,Low,916
2863,639,359255,2020-04-29,Defaulted,7,11.22,Medical,House,Low,916
2864,43,401673,2022-05-08,Approved,7,11.32,Medical,Car,High,916
2874,395,388274,2022-11-12,Rejected,7,10.18,"Home Renovation",None,High,916
2877,741,409065,2023-08-29,Closed,7,11.75,"Business Expansion",House,Low,916
2891,994,445142,2021-04-22,Closed,7,7.11,Medical,House,Medium,916
2906,647,441797,2022-10-25,Approved,7,3.87,"Business Expansion",None,High,916
2912,720,368772,2021-11-14,Rejected,7,7.28,"Home Renovation",Car,Low,916
2913,10,224865,2020-08-10,Rejected,7,3.77,"Home Renovation",Car,Low,916
2935,237,351375,2021-06-07,Closed,7,6.93,Education,None,High,916
2939,523,215937,2020-09-24,Approved,7,6.42,Medical,House,Medium,916
2961,907,402211,2024-03-15,Closed,7,5.49,Medical,None,Low,916
2989,657,307211,2023-02-18,Closed,7,7.11,"Business Expansion",Car,High,916
2991,145,431757,2021-02-27,Closed,7,7.18,"Business Expansion",None,Low,916
2822,982,475051,2024-10-27,Approved,6,6.35,"Home Renovation",None,Low,1245
2861,246,273503,2021-11-26,Rejected,6,5.38,"Business Expansion",None,Low,1245
2867,468,367111,2021-07-17,Approved,6,10.14,"Home Renovation",Car,High,1245
2878,866,293724,2023-02-08,Rejected,6,11.07,"Business Expansion",Car,High,1245
2889,131,369940,2020-08-09,Rejected,6,8.13,"Business Expansion",House,Low,1245
2893,707,285789,2020-04-19,Approved,6,8.22,Education,Car,Medium,1245
2895,979,328286,2022-12-22,Closed,6,3.84,"Home Renovation",House,Low,1245
2907,228,65904,2021-01-29,Rejected,6,7.13,"Business Expansion",Car,Low,1245
2917,994,388591,2022-09-08,Rejected,6,4.09,Medical,Car,Medium,1245
2918,703,106743,2021-04-02,Defaulted,6,8.99,"Business Expansion",Car,Medium,1245
2925,102,115020,2024-07-07,Defaulted,6,3.75,"Business Expansion",None,High,1245
2932,535,23696,2021-05-10,Approved,6,7.83,"Business Expansion",None,Low,1245
2946,565,409879,2022-08-20,Approved,6,5,Education,House,Medium,1245
2955,488,256962,2022-12-31,Closed,6,10.87,Medical,Car,High,1245
2966,74,357988,2024-07-27,Rejected,6,5.87,Education,Car,Low,1245
2974,399,351467,2023-05-06,Defaulted,6,9.55,Education,House,Medium,1245
10,535,199991,2021-07-12,Approved,6,9.37,Education,House,Low,1245
27,135,122005,2021-04-05,Closed,6,4.23,"Business Expansion",None,High,1245
62,560,87333,2022-08-24,Closed,6,3.56,Education,Car,Medium,1245
93,719,385651,2023-11-05,Defaulted,6,5.02,"Business Expansion",None,Medium,1245
96,957,371849,2024-07-28,Closed,6,11.03,Education,None,Medium,1245
121,665,21122,2024-04-04,Approved,6,10.21,"Home Renovation",House,Low,1245
133,422,468501,2023-06-09,Rejected,6,6.79,Education,House,Medium,1245
151,38,320538,2020-12-06,Rejected,6,8.66,Medical,None,Medium,1245
155,287,84951,2020-11-20,Approved,6,11.42,"Home Renovation",None,High,1245
161,879,187052,2020-06-18,Defaulted,6,8.16,Medical,None,High,1245
163,160,80594,2022-09-10,Rejected,6,5.66,"Business Expansion",None,Medium,1245
167,924,74086,2023-06-24,Approved,6,4.86,"Home Renovation",None,Medium,1245
169,800,422951,2024-04-23,Rejected,6,12.23,Medical,None,Medium,1245
170,81,303358,2024-08-01,Approved,6,11.62,"Business Expansion",House,Low,1245
182,418,350365,2020-07-08,Defaulted,6,11.63,"Business Expansion",House,High,1245
192,183,82685,2024-09-09,Rejected,6,6.97,Medical,Car,Low,1245
196,151,55709,2020-05-06,Rejected,6,4.37,Education,House,High,1245
200,418,457642,2020-04-15,Rejected,6,11.67,"Business Expansion",None,High,1245
216,595,163767,2022-05-03,Closed,6,9.2,"Home Renovation",House,Low,1245
226,896,485337,2020-08-12,Rejected,6,6.19,"Business Expansion",None,Low,1245
234,349,479609,2022-02-26,Closed,6,4.97,"Home Renovation",House,High,1245
235,201,125478,2020-02-03,Approved,6,4.5,Medical,Car,Low,1245
242,234,440850,2020-07-14,Rejected,6,11.32,Education,None,Medium,1245
256,565,236341,2022-05-04,Closed,6,12.11,Education,Car,Medium,1245
270,662,99625,2024-04-28,Closed,6,11.76,"Business Expansion",Car,Low,1245
275,350,390869,2021-07-02,Closed,6,9.09,"Home Renovation",House,Low,1245
276,966,302182,2022-03-17,Approved,6,7.43,"Business Expansion",None,High,1245
281,585,161389,2021-08-28,Closed,6,4.35,"Home Renovation",Car,High,1245
290,195,61105,2024-05-06,Defaulted,6,12.43,"Home Renovation",None,Medium,1245
296,672,266586,2024-01-07,Defaulted,6,7.78,"Business Expansion",House,Low,1245
300,412,252601,2021-09-23,Rejected,6,4.47,Medical,None,Low,1245
303,157,393454,2022-04-12,Defaulted,6,9.85,"Business Expansion",None,Medium,1245
311,467,47794,2021-03-17,Rejected,6,9.25,"Home Renovation",House,Medium,1245
318,948,235041,2020-02-24,Defaulted,6,6.39,Medical,None,Low,1245
323,760,24208,2024-07-10,Rejected,6,10.68,Education,None,Low,1245
330,346,51005,2021-07-13,Defaulted,6,7.23,Medical,House,Low,1245
353,86,327252,2020-11-20,Rejected,6,5.61,Medical,Car,Medium,1245
358,28,264144,2024-06-18,Closed,6,9.86,Medical,Car,Medium,1245
368,518,374510,2021-01-13,Approved,6,11.62,Education,None,Medium,1245
372,167,254555,2023-06-07,Rejected,6,12.35,Medical,House,Medium,1245
373,104,52302,2020-06-05,Closed,6,6.42,Education,Car,Medium,1245
396,610,439994,2022-08-08,Approved,6,12.13,"Business Expansion",House,Medium,1245
397,897,493506,2020-07-23,Approved,6,7.59,Education,None,High,1245
420,849,310380,2024-02-16,Rejected,6,4.42,Education,None,Low,1245
430,277,303150,2023-11-25,Defaulted,6,5.37,"Home Renovation",House,High,1245
448,209,438862,2023-10-16,Closed,6,5.2,"Home Renovation",House,Medium,1245
451,150,308242,2022-07-08,Defaulted,6,8.95,"Home Renovation",Car,Low,1245
475,173,342703,2022-05-15,Defaulted,6,4.13,"Home Renovation",None,High,1245
479,914,397651,2022-03-23,Approved,6,4.04,"Business Expansion",House,Low,1245
490,923,264137,2022-01-18,Rejected,6,6.73,Medical,None,Medium,1245
501,726,373317,2021-10-29,Defaulted,6,6.54,"Home Renovation",House,Medium,1245
504,504,396425,2021-05-12,Approved,6,12.22,"Home Renovation",None,High,1245
514,788,153865,2024-02-11,Defaulted,6,6.65,"Business Expansion",Car,High,1245
515,354,169325,2024-10-19,Closed,6,9.22,"Business Expansion",None,High,1245
518,366,19092,2022-11-01,Approved,6,7.81,"Business Expansion",House,Medium,1245
526,483,456823,2023-11-29,Closed,6,10.91,"Home Renovation",Car,Low,1245
527,343,196039,2023-05-14,Defaulted,6,6.21,Education,Car,Low,1245
531,262,355392,2024-03-10,Defaulted,6,7.7,Education,Car,Medium,1245
537,285,400542,2022-11-03,Rejected,6,9.12,Medical,House,Low,1245
538,398,468739,2020-02-01,Defaulted,6,11.19,"Home Renovation",None,Low,1245
544,679,257487,2023-01-16,Rejected,6,7.16,"Home Renovation",House,High,1245
557,289,361828,2020-12-08,Defaulted,6,6.95,"Business Expansion",Car,Medium,1245
562,245,415184,2020-07-17,Approved,6,11.4,"Home Renovation",Car,Medium,1245
577,988,281006,2022-08-11,Closed,6,4.02,Medical,None,High,1245
578,620,7593,2023-05-15,Approved,6,7.32,Education,None,High,1245
587,857,436560,2023-06-18,Closed,6,9.68,"Business Expansion",House,Medium,1245
590,852,330930,2021-11-09,Approved,6,10.46,Medical,House,High,1245
607,644,305993,2022-10-18,Defaulted,6,4.17,"Home Renovation",None,High,1245
609,841,491048,2024-09-14,Rejected,6,9.15,Medical,None,Medium,1245
638,841,346839,2024-04-15,Rejected,6,6.56,"Home Renovation",House,High,1245
652,103,260404,2019-12-30,Closed,6,11,Education,Car,Low,1245
664,604,152023,2020-11-05,Defaulted,6,6.32,"Business Expansion",Car,Low,1245
666,522,466523,2023-08-18,Defaulted,6,7.62,Medical,None,Medium,1245
675,381,174060,2023-08-22,Rejected,6,9.8,"Business Expansion",None,High,1245
688,596,419613,2020-07-23,Rejected,6,4.02,"Home Renovation",None,Medium,1245
694,610,195888,2023-07-23,Approved,6,7.78,Medical,House,High,1245
704,858,11964,2024-06-22,Defaulted,6,8.91,"Business Expansion",Car,High,1245
706,598,335010,2023-06-17,Defaulted,6,10.82,"Business Expansion",None,High,1245
711,945,65480,2023-07-26,Rejected,6,4.59,Medical,House,Medium,1245
727,266,380514,2020-01-07,Rejected,6,12.3,Medical,House,High,1245
732,506,405993,2020-11-08,Closed,6,4.65,"Business Expansion",House,High,1245
739,218,84327,2021-10-30,Closed,6,11.1,"Home Renovation",Car,Medium,1245
750,486,39810,2021-03-20,Closed,6,4.1,Medical,Car,Medium,1245
778,420,72533,2021-10-08,Closed,6,11.42,Education,Car,High,1245
779,38,146222,2021-07-02,Rejected,6,8.46,"Home Renovation",None,Medium,1245
780,474,280010,2022-10-25,Defaulted,6,11.03,"Home Renovation",Car,Medium,1245
798,442,321010,2020-04-21,Approved,6,8.75,"Home Renovation",Car,Low,1245
813,753,326715,2023-11-13,Defaulted,6,7.52,"Home Renovation",None,Low,1245
837,364,96816,2021-12-09,Defaulted,6,3.52,"Home Renovation",House,Low,1245
838,160,16506,2024-11-05,Approved,6,5.69,"Home Renovation",None,High,1245
850,976,397719,2023-06-08,Approved,6,9.6,Education,Car,Medium,1245
854,608,478437,2021-03-26,Approved,6,9.25,"Business Expansion",Car,Medium,1245
870,662,413312,2024-01-13,Approved,6,5.05,"Business Expansion",House,High,1245
871,511,410617,2023-06-20,Closed,6,5.1,"Business Expansion",House,Low,1245
910,753,257663,2024-03-06,Approved,6,11.97,"Home Renovation",None,High,1245
912,242,58805,2022-06-20,Approved,6,4.6,Education,Car,Low,1245
918,347,62472,2024-06-08,Defaulted,6,6.51,"Home Renovation",None,Medium,1245
930,383,394215,2022-06-11,Defaulted,6,6.16,"Business Expansion",Car,Medium,1245
931,437,185429,2020-12-05,Rejected,6,11.87,"Business Expansion",None,Medium,1245
935,870,240314,2024-04-06,Rejected,6,8.77,Medical,Car,High,1245
952,241,383617,2022-04-01,Closed,6,4.45,Education,None,High,1245
959,533,338353,2020-06-12,Closed,6,10.59,"Home Renovation",None,Medium,1245
989,409,322705,2019-12-18,Defaulted,6,11.59,Education,None,Medium,1245
998,376,409730,2021-03-20,Rejected,6,9.62,"Home Renovation",None,High,1245
1003,748,81928,2020-10-07,Defaulted,6,6.56,"Business Expansion",Car,Medium,1245
1008,252,184345,2024-04-28,Approved,6,8.91,"Home Renovation",House,Low,1245
1013,21,400999,2021-03-18,Rejected,6,9.27,"Business Expansion",None,Medium,1245
1015,346,229245,2023-03-07,Approved,6,8.5,"Business Expansion",House,Medium,1245
1021,50,268776,2023-11-17,Rejected,6,4.53,"Business Expansion",None,Low,1245
1024,10,245973,2024-03-20,Defaulted,6,5.4,"Business Expansion",House,Medium,1245
1049,809,302770,2022-10-05,Approved,6,8.49,Education,Car,Low,1245
1066,911,41834,2022-12-29,Closed,6,8.77,Medical,House,Medium,1245
1067,855,315760,2021-08-07,Approved,6,10.66,Medical,House,Low,1245
1131,644,342322,2023-04-15,Rejected,6,10.11,Education,Car,Medium,1245
1132,502,499127,2021-02-05,Approved,6,3.82,"Home Renovation",None,Low,1245
1151,907,297295,2022-07-01,Approved,6,9.51,"Home Renovation",House,Low,1245
1166,224,54217,2021-02-21,Approved,6,5.34,Medical,Car,High,1245
1171,395,465822,2022-02-14,Closed,6,9.72,"Business Expansion",None,Medium,1245
1176,272,422430,2021-12-24,Defaulted,6,5.11,"Home Renovation",House,Low,1245
1192,312,113129,2020-04-06,Rejected,6,11.41,Education,House,Low,1245
1233,803,364541,2020-06-06,Defaulted,6,7.67,Medical,None,Medium,1245
1245,556,450756,2022-12-09,Closed,6,5.36,Medical,None,Low,1245
1253,231,476419,2021-11-09,Defaulted,6,7.19,Education,Car,High,1245
1255,636,432959,2020-07-07,Closed,6,6.49,"Business Expansion",House,Low,1245
1272,766,328614,2021-03-24,Rejected,6,12.14,Medical,House,Medium,1245
1276,555,298844,2023-09-06,Closed,6,11.23,"Home Renovation",House,Low,1245
1283,512,125352,2020-03-21,Defaulted,6,10.08,Medical,House,Low,1245
1295,592,224829,2021-12-05,Defaulted,6,9.22,Medical,House,Low,1245
1340,128,14200,2023-06-27,Approved,6,9.82,"Home Renovation",None,High,1245
1368,413,143822,2024-01-05,Approved,6,11.81,Medical,Car,Medium,1245
1393,622,195554,2022-09-26,Closed,6,7.18,Medical,House,Low,1245
1404,28,483363,2020-01-30,Rejected,6,7.71,"Home Renovation",None,Low,1245
1418,807,185978,2021-03-28,Approved,6,6,"Home Renovation",None,Medium,1245
1419,267,425278,2020-08-01,Approved,6,11.99,Medical,House,High,1245
1430,717,96633,2022-10-27,Defaulted,6,4.62,Medical,House,Low,1245
1434,812,56880,2023-03-14,Defaulted,6,9.76,"Home Renovation",House,High,1245
1448,206,26793,2023-04-23,Closed,6,7.65,"Home Renovation",House,High,1245
1461,881,470047,2023-05-18,Approved,6,9.42,"Business Expansion",Car,Medium,1245
1472,597,448642,2021-08-11,Defaulted,6,3.79,"Home Renovation",None,Low,1245
1479,295,240294,2021-03-01,Rejected,6,10.94,"Business Expansion",Car,Medium,1245
1498,543,383956,2020-10-09,Approved,6,9.34,Medical,House,Low,1245
1503,279,36521,2023-03-27,Approved,6,12.4,Medical,Car,Low,1245
1504,59,371688,2022-07-04,Closed,6,9.36,Education,House,Low,1245
1505,972,313699,2021-10-26,Approved,6,7.5,Medical,House,High,1245
1517,104,248768,2023-11-30,Defaulted,6,5.08,Medical,Car,Low,1245
1541,662,498394,2023-09-02,Rejected,6,6.87,"Business Expansion",House,Low,1245
1564,288,305604,2020-03-01,Defaulted,6,4.55,Education,None,Medium,1245
1576,842,55640,2022-08-27,Rejected,6,10.21,"Business Expansion",Car,Low,1245
1584,887,447943,2022-07-23,Approved,6,3.94,Medical,House,Medium,1245
1613,17,308020,2021-09-01,Approved,6,3.69,"Home Renovation",Car,Low,1245
1614,284,193997,2024-04-12,Approved,6,5.74,"Home Renovation",None,High,1245
1620,209,83657,2021-09-19,Rejected,6,8.72,Medical,None,Low,1245
1632,367,285193,2023-05-31,Rejected,6,9.53,"Home Renovation",House,Low,1245
1633,298,382307,2024-10-11,Approved,6,3.57,Education,Car,Low,1245
1643,992,302825,2022-05-11,Approved,6,9.84,"Home Renovation",Car,Medium,1245
1652,70,406277,2021-02-09,Closed,6,9.74,Education,None,Low,1245
1654,839,141005,2022-06-23,Rejected,6,8.84,Medical,Car,Low,1245
1656,75,459917,2023-07-22,Approved,6,6.71,Education,None,Low,1245
1658,571,337932,2024-06-09,Defaulted,6,4.6,Education,House,Medium,1245
1661,539,191835,2020-09-29,Closed,6,6.69,"Home Renovation",Car,High,1245
1663,216,186864,2024-06-29,Defaulted,6,6.79,Education,Car,Low,1245
1675,694,26102,2021-06-22,Defaulted,6,9.18,Education,Car,High,1245
1701,659,269101,2024-02-07,Defaulted,6,5.15,Medical,None,High,1245
1709,330,184172,2020-09-24,Rejected,6,7.09,"Home Renovation",Car,High,1245
1713,354,373043,2019-12-20,Approved,6,8.72,Medical,House,Medium,1245
1736,111,420513,2024-10-08,Approved,6,4.42,"Home Renovation",Car,Low,1245
